,address,station3,market,school,bank,cafe,hospital
2117,서울특별시 용산구 독서당로 111,0.0,30.0,20.0,18.0,67.0,30.0
2118,서울특별시 용산구 독서당로 46,20.0,20.0,0.0,19.0,61.0,28.0
2119,서울특별시 용산구 백범로 260,60.0,40.0,60.0,19.0,51.0,20.0
2120,서울특별시 용산구 백범로 275,70.0,50.0,60.0,14.0,54.0,18.0
2121,서울특별시 용산구 백범로 313,100.0,30.0,100.0,23.0,75.0,32.0
2122,서울특별시 용산구 백범로 341,40.0,30.0,60.0,19.0,69.0,14.0
2123,서울특별시 용산구 백범로 346,40.0,30.0,40.0,16.0,71.0,11.0
2124,서울특별시 용산구 백범로90길 26,20.0,30.0,40.0,18.0,72.0,13.0
2125,서울특별시 용산구 백범로90길 74,60.0,30.0,60.0,18.0,70.0,24.0
2126,서울특별시 용산구 백범로90길 90,20.0,30.0,60.0,19.0,70.0,14.0
2127,서울특별시 용산구 백범로90다길 12,40.0,30.0,40.0,14.0,67.0,13.0
2128,서울특별시 용산구 보광로 14,0.0,10.0,40.0,8.0,15.0,14.0
2129,서울특별시 용산구 보광로5길 40,0.0,10.0,40.0,9.0,12.0,11.0
2130,서울특별시 용산구 삼개로 60,0.0,30.0,40.0,15.0,37.0,13.0
2131,서울특별시 용산구 새창로 70,40.0,30.0,100.0,14.0,34.0,13.0
2132,서울특별시 용산구 새창로8길 157,0.0,30.0,80.0,14.0,45.0,16.0
2133,서울특별시 용산구 서빙고로 17,90.0,30.0,40.0,33.0,145.0,47.0
2134,서울특별시 용산구 서빙고로 31,20.0,30.0,40.0,19.0,91.0,42.0
2135,서울특별시 용산구 서빙고로 35,0.0,20.0,40.0,28.0,86.0,43.0
2136,서울특별시 용산구 서빙고로 413,0.0,20.0,0.0,9.0,15.0,13.0
2137,서울특별시 용산구 서빙고로 67,40.0,20.0,40.0,20.0,56.0,26.0
2138,서울특별시 용산구 원효로 216,20.0,30.0,20.0,27.0,76.0,15.0
2139,서울특별시 용산구 원효로 40,0.0,10.0,60.0,6.0,17.0,11.0
2140,서울특별시 용산구 원효로90길 11,50.0,20.0,120.0,24.0,89.0,36.0
2141,서울특별시 용산구 이촌로 100-8,0.0,20.0,0.0,9.0,28.0,5.0
2142,서울특별시 용산구 이촌로 174,0.0,20.0,40.0,16.0,29.0,21.0
2143,서울특별시 용산구 이촌로 181,70.0,20.0,60.0,16.0,21.0,37.0
2144,서울특별시 용산구 이촌로 193,20.0,20.0,40.0,18.0,32.0,28.0
2145,서울특별시 용산구 이촌로 201,40.0,10.0,40.0,15.0,20.0,36.0
2146,서울특별시 용산구 이촌로 248,40.0,20.0,60.0,16.0,20.0,34.0
2147,서울특별시 용산구 이촌로 303,0.0,10.0,20.0,9.0,12.0,12.0
2148,서울특별시 용산구 이촌로 324-10,0.0,10.0,0.0,9.0,11.0,10.0
2149,서울특별시 용산구 이촌로 347,50.0,10.0,20.0,7.0,9.0,1.0
2150,서울특별시 용산구 이촌로29길 21-7,0.0,20.0,0.0,12.0,49.0,6.0
2151,서울특별시 용산구 이촌로2가길 122,0.0,0.0,0.0,6.0,8.0,4.0
2152,서울특별시 용산구 이촌로2가길 66,0.0,0.0,0.0,6.0,7.0,2.0
2153,서울특별시 용산구 이촌로34길 29,0.0,0.0,0.0,6.0,15.0,4.0
2154,서울특별시 용산구 이촌로64길 15,70.0,10.0,60.0,15.0,20.0,35.0
2155,서울특별시 용산구 이촌로87길 21,40.0,10.0,60.0,10.0,24.0,20.0
2156,서울특별시 용산구 이촌로88길 15,0.0,10.0,40.0,8.0,15.0,20.0
2157,서울특별시 용산구 이촌로88길 3,0.0,10.0,60.0,8.0,16.0,20.0
2158,서울특별시 용산구 이촌로88길 30,0.0,10.0,60.0,7.0,15.0,23.0
2159,서울특별시 용산구 장문로 141,20.0,20.0,0.0,11.0,31.0,16.0
2160,서울특별시 용산구 장문로 27,0.0,0.0,20.0,12.0,43.0,8.0
2161,서울특별시 용산구 청파로 213,70.0,20.0,80.0,23.0,72.0,24.0
2162,서울특별시 용산구 한강대로 205,120.0,30.0,20.0,10.0,62.0,9.0
2163,서울특별시 용산구 한강대로 211,90.0,20.0,20.0,14.0,66.0,19.0
2164,서울특별시 용산구 한강대로 26,0.0,20.0,40.0,14.0,54.0,11.0
2165,서울특별시 용산구 한강대로 372,90.0,20.0,0.0,30.0,106.0,13.0
2166,서울특별시 용산구 한강대로 69,90.0,30.0,40.0,32.0,135.0,46.0
2167,서울특별시 용산구 한강대로 95,150.0,30.0,20.0,35.0,147.0,46.0
2168,서울특별시 용산구 한강대로10길 14,0.0,20.0,40.0,17.0,68.0,23.0
2169,서울특별시 용산구 한강대로30길 25,90.0,30.0,40.0,29.0,145.0,47.0
2170,서울특별시 용산구 한강대로43길 8,40.0,40.0,20.0,24.0,104.0,24.0
2171,서울특별시 용산구 한남대로 60,0.0,30.0,0.0,21.0,64.0,30.0
2172,서울특별시 용산구 효창원로 17,0.0,20.0,80.0,7.0,22.0,12.0
2173,서울특별시 용산구 효창원로 88,40.0,50.0,40.0,25.0,64.0,31.0
2174,서울특별시 용산구 효창원로15길 16,0.0,30.0,80.0,15.0,30.0,12.0
2175,서울특별시 용산구 후암로 71-1,50.0,20.0,0.0,27.0,100.0,15.0
2176,서울특별시 은평구 가좌로 334,0.0,40.0,40.0,13.0,37.0,29.0
2177,서울특별시 은평구 가좌로 344,0.0,20.0,20.0,13.0,28.0,24.0
2178,서울특별시 은평구 가좌로 391,0.0,30.0,40.0,3.0,9.0,2.0
2179,서울특별시 은평구 가좌로7나길 30,0.0,60.0,80.0,22.0,48.0,18.0
2180,서울특별시 은평구 가좌로7나길 35,0.0,60.0,120.0,28.0,45.0,10.0
2181,서울특별시 은평구 갈현로11길 46,0.0,30.0,40.0,7.0,24.0,10.0
2182,서울특별시 은평구 갈현로17길 17,0.0,20.0,100.0,14.0,23.0,13.0
2183,서울특별시 은평구 갈현로1길 31,0.0,20.0,40.0,11.0,23.0,24.0
2184,서울특별시 은평구 갈현로1길 36,0.0,20.0,40.0,5.0,26.0,19.0
2185,서울특별시 은평구 갈현로23길 41,0.0,20.0,160.0,7.0,21.0,11.0
2186,서울특별시 은평구 갈현로29길 11,0.0,30.0,140.0,11.0,74.0,14.0
2187,서울특별시 은평구 갈현로29길 62,0.0,10.0,100.0,2.0,5.0,1.0
2188,서울특별시 은평구 갈현로33길 24,0.0,20.0,140.0,11.0,52.0,19.0
2189,서울특별시 은평구 갈현로3나길 23,0.0,20.0,20.0,6.0,27.0,11.0
2190,서울특별시 은평구 갈현로3다길 15,0.0,30.0,20.0,7.0,25.0,4.0
2191,서울특별시 은평구 갈현로7길 56,0.0,30.0,40.0,3.0,12.0,3.0
2192,서울특별시 은평구 백련산로 127,0.0,60.0,40.0,19.0,42.0,58.0
2193,서울특별시 은평구 백련산로 146,0.0,60.0,20.0,11.0,26.0,37.0
2194,서울특별시 은평구 백련산로 160,0.0,60.0,20.0,17.0,36.0,36.0
2195,서울특별시 은평구 백련산로 36,0.0,40.0,100.0,17.0,24.0,4.0
2196,서울특별시 은평구 백련산로 37,0.0,40.0,80.0,15.0,36.0,25.0
2197,서울특별시 은평구 백련산로 38,0.0,40.0,80.0,8.0,32.0,9.0
2198,서울특별시 은평구 백련산로 6,0.0,60.0,120.0,20.0,41.0,5.0
2199,서울특별시 은평구 백련산로 67,0.0,40.0,40.0,17.0,40.0,33.0
2200,서울특별시 은평구 백련산로2길 19,0.0,40.0,40.0,3.0,12.0,10.0
2201,서울특별시 은평구 백련산로2길 19,0.0,40.0,40.0,3.0,12.0,10.0
2202,서울특별시 은평구 불광로 122-10,50.0,20.0,40.0,5.0,11.0,3.0
2203,서울특별시 은평구 불광로 153,50.0,30.0,60.0,5.0,19.0,3.0
2204,서울특별시 은평구 불광로 170,20.0,30.0,60.0,6.0,18.0,2.0
2205,서울특별시 은평구 불광로 64,40.0,20.0,20.0,20.0,54.0,66.0
2206,서울특별시 은평구 불광로 90,20.0,30.0,20.0,9.0,23.0,19.0
2207,서울특별시 은평구 불광로2길 16,40.0,20.0,20.0,20.0,62.0,72.0
2208,서울특별시 은평구 불광로2길 33,0.0,20.0,20.0,7.0,17.0,12.0
2209,서울특별시 은평구 불광천길 536,50.0,60.0,60.0,32.0,78.0,43.0
2210,서울특별시 은평구 서오릉로 46,50.0,40.0,20.0,23.0,57.0,24.0
2211,서울특별시 은평구 서오릉로20길 5-10,0.0,20.0,120.0,6.0,20.0,13.0
2212,서울특별시 은평구 서오릉로21길 36,0.0,10.0,100.0,1.0,8.0,1.0
2213,서울특별시 은평구 서오릉로21길 47,0.0,20.0,100.0,6.0,17.0,12.0
2214,서울특별시 은평구 수색로 217,110.0,20.0,0.0,19.0,62.0,12.0
2215,서울특별시 은평구 연서로 149,50.0,40.0,100.0,17.0,53.0,56.0
2216,서울특별시 은평구 연서로 455,0.0,10.0,20.0,1.0,7.0,0.0
2217,서울특별시 은평구 연서로 487,0.0,10.0,20.0,2.0,16.0,0.0
2218,서울특별시 은평구 연서로44길 30,0.0,20.0,0.0,1.0,3.0,0.0
2219,서울특별시 은평구 연서로44길 55,0.0,10.0,0.0,1.0,3.0,0.0
2220,서울특별시 은평구 연서로44길 7,0.0,10.0,0.0,1.0,3.0,0.0
2221,서울특별시 은평구 연서로46길 7,0.0,10.0,60.0,2.0,11.0,0.0
2222,서울특별시 은평구 연서로48길 11,0.0,10.0,20.0,2.0,10.0,0.0
2223,서울특별시 은평구 연서로48길 12,0.0,10.0,0.0,1.0,10.0,0.0
2224,서울특별시 은평구 은평터널로 121-6,0.0,0.0,80.0,2.0,6.0,0.0
2225,서울특별시 은평구 은평터널로 163,0.0,40.0,100.0,6.0,12.0,8.0
2226,서울특별시 은평구 은평터널로 164,0.0,40.0,100.0,12.0,26.0,15.0
2227,서울특별시 은평구 은평터널로 60,0.0,10.0,40.0,8.0,3.0,6.0
2228,서울특별시 은평구 은평터널로 65,0.0,10.0,20.0,2.0,1.0,1.0
2229,서울특별시 은평구 은평터널로7길 2,0.0,20.0,80.0,6.0,10.0,4.0
2230,서울특별시 은평구 응암로 318,0.0,60.0,60.0,28.0,72.0,63.0
2231,서울특별시 은평구 응암로 319,0.0,80.0,60.0,28.0,72.0,63.0
2232,서울특별시 은평구 응암로 366,50.0,50.0,20.0,27.0,76.0,53.0
2233,서울특별시 은평구 응암로30길 15,0.0,40.0,60.0,21.0,47.0,52.0
2234,서울특별시 은평구 응암로30길 16,20.0,50.0,40.0,17.0,57.0,37.0
2235,서울특별시 은평구 증산로 221,70.0,50.0,40.0,5.0,21.0,5.0
2236,서울특별시 은평구 증산로 333,20.0,20.0,20.0,18.0,41.0,27.0
2237,서울특별시 은평구 증산로13길 44-5,20.0,10.0,40.0,7.0,16.0,11.0
2238,서울특별시 은평구 증산로15길 35-10,0.0,10.0,80.0,7.0,14.0,4.0
2239,서울특별시 은평구 증산로15길 67-7,0.0,0.0,80.0,2.0,6.0,1.0
2240,서울특별시 은평구 증산로3길 26-1,20.0,40.0,40.0,6.0,13.0,6.0
2241,서울특별시 은평구 진관1로 21-10,50.0,30.0,20.0,19.0,40.0,35.0
2242,서울특별시 은평구 진관1로 21-9,20.0,30.0,40.0,14.0,26.0,24.0
2243,서울특별시 은평구 진관1로 22,0.0,30.0,60.0,10.0,10.0,12.0
2244,서울특별시 은평구 진관1로 55,0.0,20.0,60.0,4.0,11.0,3.0
2245,서울특별시 은평구 진관2로 111-7,0.0,10.0,40.0,1.0,11.0,0.0
2246,서울특별시 은평구 진관2로 57-37,0.0,30.0,60.0,6.0,10.0,5.0
2247,서울특별시 은평구 진관2로 57-7,20.0,30.0,20.0,15.0,27.0,24.0
2248,서울특별시 은평구 진관2로 60,20.0,30.0,20.0,15.0,27.0,24.0
2249,서울특별시 은평구 진관2로 67,0.0,30.0,60.0,14.0,20.0,22.0
2250,서울특별시 은평구 진관2로 77,0.0,30.0,60.0,5.0,10.0,5.0
2251,서울특별시 은평구 진관2로 90,0.0,30.0,80.0,7.0,10.0,5.0
2252,서울특별시 은평구 진관3로 15-45,20.0,10.0,20.0,2.0,4.0,1.0
2253,서울특별시 은평구 진관3로 21,20.0,20.0,20.0,16.0,43.0,32.0
2254,서울특별시 은평구 진관3로 33,20.0,20.0,20.0,16.0,41.0,33.0
2255,서울특별시 은평구 진관3로 70,0.0,20.0,60.0,8.0,15.0,7.0
2256,서울특별시 은평구 진관3로 77,0.0,10.0,60.0,6.0,12.0,6.0
2257,서울특별시 은평구 진관4로 100,0.0,10.0,0.0,1.0,2.0,1.0
2258,서울특별시 은평구 진관4로 107,0.0,10.0,0.0,2.0,1.0,2.0
2259,서울특별시 은평구 진관4로 17,0.0,10.0,60.0,8.0,12.0,6.0
2260,서울특별시 은평구 진관4로 37,0.0,0.0,60.0,8.0,6.0,6.0
2261,서울특별시 은평구 진관4로 47,0.0,0.0,60.0,8.0,4.0,5.0
2262,서울특별시 은평구 진관4로 48-17,0.0,0.0,60.0,5.0,4.0,5.0
2263,서울특별시 은평구 진관4로 48-50,0.0,10.0,60.0,5.0,4.0,2.0
2264,서울특별시 은평구 진관4로 48-51,0.0,0.0,60.0,5.0,4.0,2.0
2265,서울특별시 은평구 진관4로 48-8,0.0,0.0,60.0,5.0,4.0,2.0
2266,서울특별시 은평구 진관4로 77,0.0,10.0,60.0,5.0,4.0,2.0
2267,서울특별시 은평구 진관4로 78-7,0.0,10.0,20.0,5.0,3.0,2.0
2268,서울특별시 은평구 진관4로 87,0.0,10.0,20.0,5.0,4.0,2.0
2269,서울특별시 은평구 진흥로 267,0.0,20.0,0.0,1.0,2.0,0.0
2270,서울특별시 은평구 통일로 1034,50.0,20.0,20.0,20.0,45.0,40.0
2271,서울특별시 은평구 통일로 1080,20.0,20.0,20.0,13.0,42.0,29.0
2272,서울특별시 은평구 통일로 586-19,50.0,20.0,20.0,4.0,18.0,24.0
2273,서울특별시 은평구 통일로 590,50.0,20.0,20.0,4.0,19.0,24.0
2274,서울특별시 은평구 통일로 610,50.0,10.0,20.0,6.0,22.0,28.0
2275,서울특별시 은평구 통일로 630,50.0,20.0,40.0,7.0,22.0,29.0
2276,서울특별시 은평구 통일로 780,20.0,40.0,60.0,10.0,28.0,29.0
2277,서울특별시 은평구 통일로 796,0.0,50.0,60.0,19.0,35.0,44.0
2278,서울특별시 종로구 경교장길 35,20.0,40.0,180.0,37.0,83.0,59.0
2279,서울특별시 종로구 낙산길 198,20.0,50.0,100.0,7.0,28.0,1.0
2280,서울특별시 종로구 대학로 33,20.0,20.0,100.0,45.0,133.0,47.0
2281,서울특별시 종로구 돈화문로11가길 59,90.0,0.0,60.0,30.0,281.0,11.0
2282,서울특별시 종로구 동망산길 19,50.0,40.0,140.0,8.0,23.0,5.0
2283,서울특별시 종로구 동망산길 47,50.0,30.0,120.0,14.0,28.0,12.0
2284,서울특별시 종로구 사직로8길 24,50.0,40.0,0.0,35.0,220.0,51.0
2285,서울특별시 종로구 사직로8길 34,70.0,40.0,0.0,41.0,219.0,63.0
2286,서울특별시 종로구 사직로8길 4,20.0,30.0,40.0,22.0,149.0,29.0
2287,서울특별시 종로구 송월길 155,20.0,30.0,100.0,18.0,28.0,30.0
2288,서울특별시 종로구 송월길 99,0.0,30.0,120.0,19.0,41.0,32.0
2289,서울특별시 종로구 숭인동길 21,110.0,40.0,60.0,34.0,74.0,31.0
2290,서울특별시 종로구 종로 183,70.0,10.0,20.0,47.0,126.0,39.0
2291,서울특별시 종로구 종로 347,100.0,50.0,20.0,29.0,63.0,52.0
2292,서울특별시 종로구 지봉로5길 7,120.0,40.0,20.0,23.0,61.0,57.0
2293,서울특별시 종로구 창경궁로 265,20.0,50.0,100.0,26.0,214.0,27.0
2294,서울특별시 종로구 청계천로 391,60.0,40.0,20.0,34.0,72.0,46.0
2295,서울특별시 종로구 통일로 230,50.0,10.0,60.0,14.0,15.0,17.0
2296,서울특별시 종로구 통일로 246-20,20.0,20.0,100.0,7.0,13.0,9.0
2297,서울특별시 종로구 통일로18길 34,50.0,20.0,60.0,9.0,12.0,10.0
2298,서울특별시 종로구 통일로18길 9,20.0,0.0,40.0,7.0,4.0,8.0
2299,서울특별시 종로구 평창문화로 140,0.0,20.0,0.0,3.0,12.0,1.0
2300,서울특별시 종로구 평창문화로 172,0.0,10.0,0.0,2.0,13.0,1.0
2301,서울특별시 중구 난계로 130,20.0,40.0,100.0,21.0,64.0,55.0
2302,서울특별시 중구 난계로11길 30,50.0,40.0,100.0,20.0,92.0,54.0
2303,서울특별시 중구 다산로 32,50.0,40.0,40.0,6.0,9.0,5.0
2304,서울특별시 중구 다산로 32,50.0,40.0,40.0,6.0,9.0,5.0
2305,서울특별시 중구 다산로36길 109,0.0,40.0,100.0,13.0,19.0,5.0
2306,서울특별시 중구 다산로36길 110,40.0,30.0,160.0,19.0,39.0,22.0
2307,서울특별시 중구 다산로42나길 46,80.0,20.0,80.0,37.0,88.0,43.0
2308,서울특별시 중구 다산로46길 17,100.0,40.0,100.0,57.0,98.0,45.0
2309,서울특별시 중구 동호로10길 30,40.0,30.0,120.0,18.0,61.0,41.0
2310,서울특별시 중구 동호로10길 30,40.0,30.0,120.0,18.0,61.0,41.0
2311,서울특별시 중구 동호로33길 15,60.0,10.0,40.0,39.0,104.0,37.0
2312,서울특별시 중구 마른내로 72,160.0,0.0,20.0,48.0,232.0,49.0
2313,서울특별시 중구 만리재로 175,20.0,20.0,100.0,13.0,49.0,25.0
2314,서울특별시 중구 만리재로 177,20.0,20.0,100.0,20.0,54.0,19.0
2315,서울특별시 중구 만리재로33길 21,80.0,20.0,60.0,23.0,67.0,17.0
2316,서울특별시 중구 서애로1길 34,40.0,0.0,40.0,43.0,125.0,20.0
2317,서울특별시 중구 소공로 35,50.0,0.0,40.0,52.0,158.0,68.0
2318,서울특별시 중구 소공로 46,40.0,0.0,80.0,60.0,197.0,80.0
2319,서울특별시 중구 왕십리로39길 30,20.0,40.0,120.0,16.0,72.0,52.0
2320,서울특별시 중구 중림로 10,100.0,30.0,40.0,15.0,70.0,19.0
2321,서울특별시 중구 청계천로 400,0.0,20.0,20.0,32.0,76.0,14.0
2322,서울특별시 중구 청계천로 400,0.0,20.0,20.0,32.0,76.0,14.0
2323,서울특별시 중구 청구로 64,100.0,20.0,140.0,28.0,62.0,25.0
2324,서울특별시 중구 청구로 64,100.0,20.0,140.0,28.0,62.0,25.0
2325,서울특별시 중구 청구로1길 23,60.0,30.0,140.0,21.0,38.0,30.0
2326,서울특별시 중구 청구로1길 23,60.0,30.0,140.0,21.0,38.0,30.0
2327,서울특별시 중구 칠패로 27,60.0,30.0,0.0,74.0,164.0,60.0
2328,서울특별시 중구 퇴계로 217,120.0,0.0,20.0,45.0,207.0,43.0
2329,서울특별시 중구 퇴계로 235,90.0,0.0,40.0,51.0,163.0,41.0
2330,서울특별시 중구 퇴계로 447,70.0,20.0,80.0,23.0,99.0,52.0
2331,서울특별시 중구 퇴계로 72,50.0,10.0,20.0,74.0,184.0,78.0
2332,서울특별시 중구 퇴계로49길 14,60.0,10.0,40.0,46.0,136.0,41.0
2333,서울특별시 중구 퇴계로75길 7,70.0,40.0,100.0,54.0,103.0,35.0
2334,서울특별시 중구 퇴계로90길 74,0.0,30.0,100.0,17.0,38.0,18.0
2335,서울특별시 중구 퇴계로90길 74,0.0,30.0,100.0,17.0,38.0,18.0
2336,서울특별시 중랑구 겸재로29길 27,50.0,30.0,20.0,16.0,43.0,49.0
2337,서울특별시 중랑구 겸재로30길 42,20.0,30.0,20.0,14.0,52.0,50.0
2338,서울특별시 중랑구 공릉로13길 30,100.0,40.0,20.0,23.0,82.0,40.0
2339,서울특별시 중랑구 공릉로18길 59,50.0,30.0,80.0,9.0,65.0,16.0
2340,서울특별시 중랑구 공릉로2길 39,20.0,30.0,20.0,18.0,67.0,38.0
2341,서울특별시 중랑구 공릉로2나길 46,20.0,40.0,20.0,18.0,59.0,35.0
2342,서울특별시 중랑구 공릉로2라길 15,20.0,30.0,40.0,16.0,54.0,36.0
2343,서울특별시 중랑구 공릉로2라길 4,20.0,30.0,40.0,17.0,48.0,33.0
2344,서울특별시 중랑구 답십리로75길 73,0.0,30.0,60.0,12.0,22.0,9.0
2345,서울특별시 중랑구 답십리로77길 139,0.0,40.0,60.0,12.0,21.0,12.0
2346,서울특별시 중랑구 동일로 476,0.0,20.0,40.0,11.0,22.0,7.0
2347,서울특별시 중랑구 동일로 483,0.0,20.0,20.0,12.0,21.0,8.0
2348,서울특별시 중랑구 동일로 501,0.0,20.0,60.0,11.0,17.0,3.0
2349,서울특별시 중랑구 동일로 752,120.0,40.0,40.0,23.0,49.0,54.0
2350,서울특별시 중랑구 동일로 932,40.0,50.0,0.0,17.0,65.0,39.0
2351,서울특별시 중랑구 동일로 941,60.0,40.0,0.0,21.0,71.0,40.0
2352,서울특별시 중랑구 동일로136길 15,50.0,30.0,100.0,17.0,52.0,36.0
2353,서울특별시 중랑구 동일로169길 41,40.0,30.0,20.0,18.0,53.0,31.0
2354,서울특별시 중랑구 동일로91길 23,0.0,40.0,20.0,7.0,18.0,7.0
2355,서울특별시 중랑구 동일로92길 40,0.0,40.0,0.0,10.0,23.0,8.0
2356,서울특별시 중랑구 망우로 203,100.0,10.0,20.0,14.0,44.0,39.0
2357,서울특별시 중랑구 망우로 346,100.0,40.0,20.0,23.0,60.0,29.0
2358,서울특별시 중랑구 망우로 353,100.0,50.0,20.0,23.0,60.0,33.0
2359,서울특별시 중랑구 망우로 504-7,0.0,20.0,80.0,9.0,19.0,8.0
2360,서울특별시 중랑구 망우로26길 43,0.0,0.0,20.0,13.0,37.0,36.0
2361,서울특별시 중랑구 망우로75길 19,0.0,30.0,180.0,13.0,29.0,10.0
2362,서울특별시 중랑구 면목로37길 58,20.0,30.0,0.0,22.0,53.0,63.0
2363,서울특별시 중랑구 봉우재로6길 19,0.0,0.0,40.0,16.0,55.0,30.0
2364,서울특별시 중랑구 봉화산로 146,20.0,40.0,100.0,12.0,23.0,22.0
2365,서울특별시 중랑구 봉화산로 193,0.0,10.0,80.0,15.0,39.0,36.0
2366,서울특별시 중랑구 봉화산로 216,0.0,10.0,80.0,14.0,38.0,38.0
2367,서울특별시 중랑구 봉화산로27길 32,20.0,40.0,100.0,10.0,28.0,19.0
2368,서울특별시 중랑구 봉화산로48길 62,40.0,40.0,100.0,15.0,45.0,31.0
2369,서울특별시 중랑구 봉화산로56길 112,0.0,50.0,100.0,18.0,50.0,41.0
2370,서울특별시 중랑구 봉화산로56길 140,0.0,60.0,100.0,23.0,64.0,64.0
2371,서울특별시 중랑구 봉화산로56길 51,0.0,20.0,40.0,14.0,40.0,37.0
2372,서울특별시 중랑구 사가정로71길 19,0.0,20.0,80.0,3.0,7.0,5.0
2373,서울특별시 중랑구 사가정로72길 26,20.0,20.0,40.0,10.0,24.0,36.0
2374,서울특별시 중랑구 상봉로 131,100.0,50.0,20.0,23.0,63.0,33.0
2375,서울특별시 중랑구 상봉로26길 29,20.0,40.0,40.0,25.0,75.0,49.0
2376,서울특별시 중랑구 상봉중앙로1다길 21,120.0,40.0,20.0,17.0,45.0,26.0
2377,서울특별시 중랑구 상봉중앙로8길 104,40.0,40.0,100.0,19.0,54.0,47.0
2378,서울특별시 중랑구 상봉중앙로8길 76,70.0,40.0,100.0,13.0,36.0,28.0
2379,서울특별시 중랑구 숙선옹주로 45,20.0,40.0,100.0,5.0,40.0,6.0
2380,서울특별시 중랑구 숙선옹주로 91,20.0,40.0,100.0,7.0,21.0,6.0
2381,서울특별시 중랑구 숙선옹주로9길 25,20.0,40.0,100.0,4.0,28.0,3.0
2382,서울특별시 중랑구 신내로 110,0.0,20.0,0.0,13.0,32.0,31.0
2383,서울특별시 중랑구 신내로 127,0.0,20.0,20.0,9.0,17.0,21.0
2384,서울특별시 중랑구 신내로 127,0.0,20.0,20.0,9.0,17.0,21.0
2385,서울특별시 중랑구 신내로 128,0.0,20.0,0.0,14.0,36.0,36.0
2386,서울특별시 중랑구 신내로 155,20.0,20.0,40.0,7.0,14.0,16.0
2387,서울특별시 중랑구 신내로 51,0.0,10.0,100.0,16.0,43.0,37.0
